ENTITY_ID,ENTITY_LOCATION_ID,ENTITY_LOCATION_NAME,ENTITY_NAME,ENTITY_TYPE,REVIEW_BODY,REVIEW_DATE,REVIEW_RATING_FOOD,REVIEW_RATING_GLOBAL,REVIEW_RATING_SERVICE,REVIEW_RATING_VALUE,REVIEW_TITLE,USER_ID,USER_LOCATION,USER_NAME
d731402,g186338,London,The Wolseley,Restaurant,I have been here a few times and love it never to busy or crowded like a bit of secret London food and service always excellent,,-1,5,-1,-1,Probably one of the best Restaurants in London,UID_55570393883D0CD5B93E979FAC848EFF,"London, United Kingdom",Diane C
d731402,g186338,London,The Wolseley,Restaurant,"Heard so many great things about the Wolsely we had to try for Breakfast on our last trip to London- 4 people on reception that stare at you blankly, taken to a table that can just about fit 2 teapots on- food is brought out within minutes (which can be great) but it meant we left within half an hour as they were clearing around us. Didn't expect it to be like this.",Date of visit: August 2014,-1,2,-1,-1,"Little bit cramped, little bit rushed",UID_AD48D677DED4EE2C0A7FF079451304C1,Dubai,DubaiBelle
d731402,g186338,London,The Wolseley,Restaurant,"A former car showroom on Piccadilly, serves every meal you could want, breakfast, brunch, lunch, high tea, dinner. I f booked you could stay and graze from one meal to the next. Very god service, refined atmosphere but equally relaxed. Stephen Fry (National Treasure) was on the adjoining table, and James Bond II (Sir Roger Moore) two tables down. Very good for whichever traditional English meal you have.",Date of visit: October 2012,-1,4,-1,-1,Splendid,UID_EA03F72710C18DBD66CBA2E54BCF40BB,"Kingston upon Thames, United Kingdom",WhiteLightinX
d731402,g186338,London,The Wolseley,Restaurant,"This place has a really warm atmosphere, great decor, I would say gatsby, friendly staff , fantastic food , steak was gorgeous !! So was the bucket of chips !! Fantastic, went for a girly lunch , great place for this , very busy so u need to book , otherwise u will prob not get a table.",Date of visit: October 2014,5,5,5,4,Excellent,UID_DC017F05750F899D0D73BF7FE092ABCD,"Bishops Stortford, United Kingdom",Yvonne291172
d731402,g186338,London,The Wolseley,Restaurant,"A beautiful experience,,,, to me it can't get any betterEverything is done to perfection!!!Such a great menu!!! very international,,,, but also very Englishwonderful wine selectionWonderful friendly staff that are not stuffy!!!The atmosphere is elegant but fun!!! and you can dress to impressA must on anyones must go-to when in London",Date of visit: June 2016,5,5,5,5,Wonderful!!,UID_596AE2D44A9958A078DB90A9F2025D37,"Auckland Central, New Zealand",Brycee10
d731402,g186338,London,The Wolseley,Restaurant,"We came here recently with friends. I had never been here before but loved it - great atmosphere, absolutely buzzing! Service was first class and the food very memorable - loved the sea bass.The menu was varied and I would really love to return for brunch one day.One thing to be aware of - if you have a problem with stairs the toilets could be a challenge!",Date of visit: January 2020,4,4,4,4,Great Restaurant!,UID_3F61434D99B16199881E2816C9D7976D,"Hartley, United Kingdom",Colliedog58
d731402,g186338,London,The Wolseley,Restaurant,"I have been to this restaurant on at least 5 occasions. It's the best breakfast in London. You must pre-book as it gets busy. Tea and Coffee are served in silver teapots. Often a celebrity or two dining and the service is perfect every time. Everything is made on-site, including the breakfast breads and pastries. There isn't anywhere as good as this, or as reasonably priced for a breakfast in London",Date of visit: May 2012,5,5,5,5,Best breakfast in London,UID_02E1914022A97587D9E5B79B52A40003,"London, United Kingdom",David N
d731402,g186338,London,The Wolseley,Restaurant,Food has improved a lot since previous visit. Desserts were outstanding especially the chocolate cake! Great experience and good value for money.,Date of visit: February 2017,-1,5,-1,-1,Great night out with friends,UID_9FC32E1E19706C0D069E88F436B775DD,"London, United Kingdom",MIGUELJS
d731402,g186338,London,The Wolseley,Restaurant,Wonderful atmosphere and fabulous food. Service was delightfully snooty and great fun. We'll go again! ,Date of visit: October 2014,-1,5,-1,-1,Special night out with friends. ,UID_4678E0AD33842832605038D3A23D8D86,"Pitstone, United Kingdom",Floyd M
d731402,g186338,London,The Wolseley,Restaurant,"Staff excellant, service one of the top in London. Great value and food very good. Best to make resevations and ask for a table in the corner.",Date of visit: February 2015,5,5,5,4,Great for a Business Meeting,UID_61117ED00221CE764DD69DF23990EBAF,"London, United Kingdom",John T
d731402,g186338,London,The Wolseley,Restaurant,This place for breakfast. Great buzzy morning atmosphere. The staff are always happy (even for first thing in the morning) and the food is great. Always look coward to go. Definitely recommend ,Date of visit: September 2016,-1,5,-1,-1,I love.....,UID_9ECC299EEFCF9FF48BBCDEE27C9A92D4,"London, United Kingdom",Nnl01
d731402,g186338,London,The Wolseley,Restaurant,I have tried many places in London for afternoon tea and I would go to the Wolseley again. Lots to choose from and the waiters are happy to bring more sandwiches or make changes to suit dietry requirements. As it was my birthday they made sure it was an extra special occassion. The only negaitive i have is that it is very loud in there - however due to the building and the high ceilings there isnt really anything you can do about that. Reasonable priced as well.,Date of visit: August 2014,5,4,5,5,Afternoon tea,UID_9ECC299EEFCF9FF48BBCDEE27C9A92D4,"London, United Kingdom",Nnl01
d731402,g186338,London,The Wolseley,Restaurant,We must of been lucky as we walked in for an early dinner and were seated within 10 mins . Great bustling atmosphere . Quite a wait for our food but had fun people watching whilst waiting . Good honest no nonsense food . Not a place for an intimate dinner though . But when you've been married 40 yrs it's not an issue !!!,Date of visit: June 2015,4,4,4,3,Lovely atmosphere,UID_FD30755D770AD9CAD98FE20DFE1ADD5D,"Hertford, United Kingdom",Lesley S
d731402,g186338,London,The Wolseley,Restaurant,"Went for Dinner on 18 October 2012 in a party of 31) PLACE: ok here is the biggest strength it’s a buzzing lounge in the best location in London – Cant really go far wrong on ambiance it’s a no brainer so much so that the Wolseley confidently charges a £2 Cover Charge per diner! The grand, 1920s building was once a Wolseley car showroom its not simply the lunch or dinner menu btw, but everything else so you could come here for a full English breakfast and Kedgeree, quick sandwich at the bar, full afternoon tea. Its all good!2) SERVICE: very smart, sharp waiters scooting around and a few very chatty and smiley managers supervising which is always a good thing. The servers could be a bit more welcoming but they are also very busy so I guess its tough.3) FOOD: Now here comes the science bit, to do this place justice one has to break it down into ""Quality v Taste"". The Wolseley has clearly and unapologetically made clear that it is about reliable comfort food and nothing to do with gourmet excellence. If you are expecting Gordon Ramsay then you are in for a disappointment as you need to know one thing before you step in, this is about very very very very simple cooking of good quality ingredients. Starters were grilled tiger prawns with butter and I tell you it was literally that, Atlantic Prawns were served cold (very fresh) with Mayo. Moving onto mains we had the Duck confit, excellent quality duck cooked to tender perfection. Ribeye steak literally grilled and plated, I needed to add salt and pepper for flavor and finally the halibut which was not marinated so I asked to béarnaise to move it along. You see the picture, the restaurant is saying that our ingredients are so good we don’t need to dress them up. The trouble is that if you are in the mood for some flavor (which I was!) then you are going to find it a bit bland. Quality on the other had could not be flawed - enough said. 4) Desserts we had fig pudding, treacle tart and apple crumble all were spot on, save some room for the desserts as they are a lot of them and they are special! 5) PRICE: Very good value, use the website link to see the full menu with prices and remember the £2 cover charge per diner. Overall, a good sharp brasserie for a quality hearty meal with friends or business, and it gets four stars on that basis.Not a place for romantics or gastronomy hunters. Attached some pictures for you – Enjoy!",Date of visit: October 2012,4,4,4,4,4 stars but this has to be dissected:,UID_7C248AD6792EB7C921D00D028FCE6AC2,"London, United Kingdom",Sidji
d731402,g186338,London,The Wolseley,Restaurant,"The atmosphere is always great. The staff extremely professional. The menu has dishes to suit most tastes. Our party ate the Hamburger, Cod with clams and Noilly Prat sauce, gnocchi, and a beef filet. Drinks G&T, cocktails and wine by the glass were good but quite expensive. Our bill was just over £250 for four with service. We were given extra time at out table which we really appreciated.",Date of visit: April 2016,4,4,4,3,Another lovely dinner,UID_788956E4DA6549D22D4F3692565C6CCB,None,SanibelGirl6033
d731402,g186338,London,The Wolseley,Restaurant,"It's been a while since I was here and I was, to be honest, a little concerned that it had become more about the hype. Getting a table here is difficult, it's expensive and a little ""come to be seen"".I needn't have worried; we had a fantastic experience all-round. The staff are incredibly friendly and welcoming, the food was absolutely fantastic and the room is mind-bogglingly beautiful. Their fish stew as one of the nicest things I have eaten this year and the oysters were fantastically fresh - even my visiting Aussie friend was impressed and she more or less lives on them over there. Highly, highly recommended, just book plenty of time in advance unless you don't mind eating very early or late.And yes, it is still pretty good for people spotting - Zandra Rhodes two tables away!",Date of visit: July 2012,5,5,5,4,Worth every rating and penny,UID_E0001C8F82C9B38E80771C8920D01DFD,"London, United Kingdom",CaspiaPam
d731402,g186338,London,The Wolseley,Restaurant,"My wife and I were treated to dine here by friends from overseas . It was by a country mile the best meal I have had in London for many years . The service was slick and well organised . What I enjoyed the most was the feeling of been the only table in the restaurant but the restaurant was busy . We will be back , when we have saved up . ",Date of visit: July 2015,-1,5,-1,-1,The best service ever ,UID_FBCDB7F6A12B7C37DE6941E643F016B8,"Beckenham, United Kingdom",RupertC64
d731402,g186338,London,The Wolseley,Restaurant,"The staff are perfect, the food in all the times I have been is perfect , and the atmosphere is as good as it gets in London . If you want Breakfast , Lunch or Dinner, you can't go wrong ! ",Date of visit: May 2016,-1,5,-1,-1,Always Perfect !!!! ,UID_AB990469F6EBDE8C3C2FCCFBC39ED546,"Bedford, United Kingdom",Stufuk
d731402,g186338,London,The Wolseley,Restaurant,"Arrived for dinner with a girlfriend and a friend (without reservation). Was very close to being turned away- in short, we were told there were no available tables until our friend mentioned knowing one of the managers- all of a sudden there was a table for us (the room was half empty anyway). On that basis, and despite having had two fantastic lunches in the past here, the evening was tinted by the feeling that they didn't really want us to be there. Cannot fault the food, but perhaps slightly less abrupt staff would do the place some favours. The dining room is very very ""open"" so perhaps not the best venue for an intimate date, as most diners seem entirely too concerned with everyone else's business (last lunch there was approached by a stranger who gave me a ""compliment""- whilst sat opposite my date, this time, me and my friend were being very intensely stared at by a couple of other diners, the first time going was much the same). Uncomfortable. The restaurant seems to be mainly populated with slightly huffy clientèle. Atmosphere and service are integral to the experience, and I think if you are under 30, or looking for a date venue, this is not an appropriate restaurant. An older couple or business dinner would probably be best suited. Would your girlfriend like this restaurant? Yes, but for the food only. A better recommendation on all fronts, with similar grandeur but less of the pretence and better staff would be Scotts, or Berners Tavern.",Date of visit: October 2015,4,3,1,2,Service and Atmosphere to be desired,UID_C2D21738637D87F0B8264BA37132E743,"London, United Kingdom",Sabrina M
d731402,g186338,London,The Wolseley,Restaurant,"Thoroughly impersonal brasserie serving decent, if overpriced food. Atmosphere is hit and miss and I nowadays only use the Wolseley for breakfast, which remains excellent.",Date of visit: June 2013,4,4,3,3,Good for breakfast,UID_347047C0E6B921D9C9A1D81F72B9A38C,"Welwyn, United Kingdom",B0n_Viv
d731402,g186338,London,The Wolseley,Restaurant,"This year, as usual, we enjoyed our Easter Sunday lunch at The Wolseley. It is a year since we were last there but the restaurant doesn't change at all. Why would it? When you have a successful product why mess with it. The welcome was very good. We were shown to a table for 2 which was quite small for having lunch and was also very close to the next table. At times it felt more like a table for 4 rather than 2 tables for 2. I started my meal with a very tasty beetroot and goat's cheese salad. May partner chose a fish soup. For my main course I chose to go for the roast beef and Yorkshire pudding. The roast potatoes and vegetable were very tasty. The Yorkshire pudding was very dry. It had clearly been standing out too long since it was cooked. The beef was tasty but had a lot of very tough gristle that it was difficult to cut through. My partner had a smoked haddock dish served with mashed potato that I am informed was very good. We accompanied the meal with a bottle of Gigondas that was sensibly priced. Throughout the meal we had excellent service, as we usually experience when we visit the Wolseley. Although we had lunch, on this occasion, I noticed that they also serve an afternoon tea that looks to be sensibly priced when compared to the offering at a nearby hotel.",Date of visit: April 2013,4,4,5,4,Easter Sunday Lunch,UID_A5554DB3B6B32B15FFD2FB3EBF0FF74C,"London, United Kingdom",Kelhamcorp
d731402,g186338,London,The Wolseley,Restaurant,"So I'm told that this was the showroom of the Wolseley car company around 100 years ago. And if you squint, you can just about imagine the cars on the showroom floor and the boss's office above the entrance area. Anyway, these days it's known for its star spotting opportunities and we weren't disappointed - Saatchi, Wanamaker, my dining partner saw Collins and Biggins lunching last time out. On to the food and service. Well it's good, not amazing. We had superfood salad (fine) and burger and chips (also fine). The standout though were the macaroons for dessert - best salted caramel macaroon I've ever eaten. And if that is anything to go by, I might stick with the patisserie in future. Service was sharp and functional. And while it's noisy, the acoustics are ok to have a slightly raised voice conversation. All in all, a fun 2 hours and I'd enjoy it all over again given the chance.",Date of visit: November 2016,3,4,3,3,Bit of star spotting in an old car showroom,UID_E15E0FCCE5849285DB7AA9BB0C5EF8CC,"Brighton, United Kingdom",paulyb3000
d731402,g186338,London,The Wolseley,Restaurant,"Was this the best meal of our European vacation? No. Was it the worst? No. Was the decor and ambience one of the best? Yes. The concierge from our hotel procured our reservation for us about a month in advance. I was impressed with the space, the decor, the ambience I think as much or more than with the food. Don't get me wrong, we had a very nice dinner. I ordered the grilled sardines as they are hard to find in the U.S. They were good, not great. We ordered the white bait as that is another dish that we don't have in the states. They were a little greasy but accompanied with a sublime tartar type sauce with tarragon. Next came the wiener schnitzel. It was good. Again, not one of those ""oh my god"" moments, but good. All in all we had a nice dinner and were happy to dine at the Wolseley. I would love to go back and try their traditional English breakfast. I would also go back and try the restaurant again as possibly we just ordered wrong.",Date of visit: July 2012,4,4,4,4,"Beautiful Decor, Good Food",UID_C6F618F859AB504A554E121C1402EE6D,"Miami, Florida",luvadish
d731402,g186338,London,The Wolseley,Restaurant,"I've reviewed the Wolseley before. Somehow, whenever we come to London, we always end up here for lunch. It's just a wonderful cheery, clattery, very London sort of place. You can wear jeans or a suit and be equally welcome. You can have a snack or a cake or order a full three course meal - you'll be treated the same and be guaranteed a good experience.I always have steak tartare at the Wolseley because there are few places I trust to do it well and few that taste so good! No better lunch for me.It still a great place to see and be seen but in some ways it has been a victim of it's own success. It is so busy all day long that the fixtures and fittings are starting to look a little tired and I hope the upcoming closure for a kitchen refurbishment will also include a few licks of paint for the front of house.We can't wait to return though. Please make sure you book. It's easy online and makes your day that bit more relaxed. If you arrive without a reservation - you will be seated eventually but be prepared to eat in the bar if required.",Date of visit: December 2013,4,4,4,3,Still a classic but ready for a lick of paint.,UID_C5F2038AF599575492406C1F0D6E084E,"Newcastle upon Tyne, United Kingdom",Rambler
d731402,g186338,London,The Wolseley,Restaurant,"The Wolseley has been one of the destination places to eat in London for some time. Don't be confused though with 'fine dining'; the Wolseley is essentially a cafe - all be it the most upmarket cafe you've ever been in! You can eat here anytime from breakfast until the small hours. There's an 'always available' cafe menu and various lunch and other special menus.The room is stunning - full of history and very grand. The atmospsphere is very buzzy. Every walk of life is here from the elderly gent and his old school tie to young things from the city and media - and yes, even a few tourists like us. Service is friendly and efficient. Waiters are knowledgeable about the food and wine but it doesn't reach the schmooze levels of a Michelin starred place.The food is very good of its type but it may take you a visit or two to find your favourites.My recommendation is to have smaller plates rather than try to make a full 3 course meal. Get the cheapest wine (it's more than adequate) and sit back and people watch - it has been full or almost full every time we have been.Booking is worthwhile (you can do it online) but you stand a good chance of being seated without a booking if you aren't fussy about where you sit. Never been late at night but looks great for post-theatre.You've got to go - at least once - if only so you can see what everyone keeps talking about.",Date of visit: June 2011,4,4,4,3,Every walk of life is there!,UID_C5F2038AF599575492406C1F0D6E084E,"Newcastle upon Tyne, United Kingdom",Rambler
d731402,g186338,London,The Wolseley,Restaurant,"We haven’t been here for a while. It used to be a ‘must do’ on our trips to London until a visit a couple of years ago turned into a nightmare of poor service and unimpressive food. However, we couldn’t resist giving our old favourite another chance one recent sunny April lunchtime. We were greeted and seated on arrival with that familiar charm we had loved before. Food was terrific - simple but so tasty. House wines were good and a fair price. To cap it all off - we even spotted a famous face in the dining room. It wasn’t perfect tough. I still miss the doorman- why isn’t he there anymore? The furniture could use some TLC and I could still overhear staff private conversations a little too easily. But - it’s an improvement point rather than criticism. Of course - the Wolseley has always been a beautiful , chatty, clattery grand cafe with that London buzz. It remains so to this day. ",Date of visit: April 2019,-1,4,-1,-1,Back on the team!,UID_C5F2038AF599575492406C1F0D6E084E,"Newcastle upon Tyne, United Kingdom",Rambler
d731402,g186338,London,The Wolseley,Restaurant,"My wife and I been coming to the Wolseley for several years now each time we visit London and I've reviewed it twice before. Up to now, it had been a reliable and enjoyable touch of class. Sad to report that something has gone terribly wrong recently.We arrived without a booking hoping for a relaxed brunch ahead of a day shopping. The first thing of note was that there was no doorman (always used to be). Without a booking, I expected a short wait and we were shown into the bar area. We ordered coffees. Despite standing right next to a coffee machine, these drinks had to be brought from elsewhere. We waited. The coffees didn't arrive but we were shown into the small room just off the entrance (which was fine - we had no reservation after all).The table was a little shabby as was the service station it was next to. I commented last time that it needed a lick of paint - it still does! The coffees finally arrived.We ordered brunch and two bucks fizz. The food arrived reasonably promptly but wasn't perfect. Both dishes involved bread and both were overcooked in this department - although my wife's eggs were very good. The drinks didn't arrive.Staff seemed flustered and their conversations and arguments were easily overheard. We felt uncomfortable. We got the bill only to see the two bucks fizz had been charged but not delivered. We asked for them to be taken of the bill. This caused some consternation and had to be referred to a more senior member of staff. Then the drinks were ready. We said we'd pass - it was too late now. We were leaving - or trying to.We waited and waited but no revised bill arrived. I asked again for the bill. This time it arrived minus the drinks charge. Throughout this, we overheard the senior member of staff chastising the waiter for his mistake. The waiter answered back - all overheard clearly.My wife popped to the washroom and returned with another sorry tale. The ladies washrooms had been filthy with papers all over the floor and with a fellow customer declaring one cubicle 'unusable' for reasons best not disclosed.So disappointing. We couldn't get out quick enough. I'm afraid this place needs a long look at itself and a return to the high levels of hospitality and vibrant atmosphere it was famous for. I'm pleased to see there are still recent good reviews and the dining experience may be better in the main room but still - not good enough this time for us.",Date of visit: December 2016,2,1,1,3,Disappointing - breaking it's own rules of hospitality and service.,UID_C5F2038AF599575492406C1F0D6E084E,"Newcastle upon Tyne, United Kingdom",Rambler
d731402,g186338,London,The Wolseley,Restaurant,"With a ridiculously long waiting list, this restaurant serves mediocre food to a clientele which I am sure are only here to be seen",Date of visit: February 2016,3,3,4,3,Overrated and pretentious,UID_21B5375D832BE791A02469B2A490FDA9,"London, United Kingdom",JB084439
d731402,g186338,London,The Wolseley,Restaurant,"We were checking-in across the street at The Ritz. We had arrived at the hotel early-since the room was not quite ready- the doorman had suggested we ""give it a try""- since we were having our next 8 breakfasts at The Ritz. The atmosphere far surpasses the food and service- which are average. The Ritz ""it ain't"".",Date of visit: November 2012,3,3,3,3,Good Breakfast,UID_6C679CED9E520E30241A34C0E1ADEBCD,"Bergen County, NJ",worldtravellerbill
d731402,g186338,London,The Wolseley,Restaurant,"The Wolseley is like an institute in London, like a fine wine it matures with age. The location is right next door to the Ritz Hotel on Piccadilly and the dining room is large with high celiings and period features. We have visited the restaurant quite a few times now and it has never let us down.Firstly the dress code is somewhat different to other restaurants. Some diners will be in suits and cocktail dresses, others will be dressed Smart casual whilst the end of the day shoppers are wearing their casual everyday clothes. However nobody looks out of place here, you can really wear what you want in this restaurant. This is what makes the restaurant unique in my opinion, if the Wolseley was to be awarded a Michelin this would ruin the whole ambience of the place.Service is always elegant without being pretentious; the atmosphere is always lively with a lovely buzz humming around the place. There if a general feeling of friendliness and I can’t quite put my finger on it’s origin. On our last visit we had a crayfish & lobster starter, which was fantastic, the eggs benedict was the best that I had ever had and the steak dishes were better than a lot of the steakhouse offerings.In all we had 2x starters, 2 mains, 1 side, 1 dessert, 2 glasses of wine and bottled water. In total and with service charge the bill came to £117, which is very reasonable for London standards in such a location. The bill also had a £2 cover charge per person – I really don’t understand what this is actually for when no music is being played!Anyway a great restaurant and one that we will re-visit time and time again no doubt.",Date of visit: June 2013,5,5,5,5,A safe bet and always good,UID_5C30BCAD61343B508F56AB5D32596DA4,UK,Soho_Travellers
d731402,g186338,London,The Wolseley,Restaurant,This is a great place to eat. Nothing too fancy but good quality food in a lovely location. This is a restaurant that knows its clients and serves them what they want. We went there for lunch . My wife started with the avocado vignagrette whilst I chose the quails eggs -- not quite as good as Langans used to serve but still excellent. For our main courses my wife had salmon whilst I chose the wiener Holstein. The food throughout was excellent with service to match. The wine list is extensive. Although the restaurant says there is a time limit on each table particularly at busy times we stayed there a couple of hours which was more than enough for an enjoyable and relaxing meal. We will definitely be back.,Date of visit: March 2017,5,5,5,4,"Great food, great service and atmosphere though it can get noisy",UID_0709854B3690EDFB10DFA2EB65D339F2,"Wanaka, New Zealand",stonellas
d731402,g186338,London,The Wolseley,Restaurant,One of the special places in London. I like it on Sundays or any day for that matter lunch and dinner too. The chopped salad is my favourite. I've enjoyed all my meals and have taken many friends from abroad there and all have been pleased. ,Date of visit: October 2013,5,5,5,4,Elegant brasserie,UID_75847A35F1592A546D03B861D7838B59,"London, United Kingdom",Joanna-Saket
d731402,g186338,London,The Wolseley,Restaurant,I was not at all impressed with the service nor the attitude of the waiters. After we finished and crossed the street to the middle pavement one of their waiters runs out to the street to ask us if we had paid! WHAT???? Shows how inattentive they are during the day. Lately haven't had good experiences with this place and their sister restaurants. Trying to be French but hey you're not and the French are far more better at serving than at your restaurants. Please take note. ,Date of visit: June 2017,-1,3,-1,-1,Surprisingly bad service ,UID_75847A35F1592A546D03B861D7838B59,"London, United Kingdom",Joanna-Saket
d731402,g186338,London,The Wolseley,Restaurant,"One of my favourite restaurants in London. An all round enjoyable experience. The restaurant was originally built as a very grand car showroom for Wolseley cars. Towering pillars arches and staircases up to platforms and down to the restrooms. The platforms are used as special places for a large dining group or two tables for 6 people (dependent on your size!) the car company sadly went out of business and the showroom was taken over by Barclays bank who built two managers offices at the entrance. The one on the left is now a small dining room dedicated to walk in diners and if you are very lucky and hit the time right, you can get a table in this space as it is not bookable. the office on the right is the bar with a few tables overlooking Piccadilly. The menu does not change much so it is a case of you know what you are going to get. Lovely food see the website www.thewolseley.com for breakfast lucy tea and dinner. No matter what time of day you go it is fabulous. If you are visiting from abroad it is vital to book a table so that you are not disappointed. Similarly for a special occasion, book early ask for a table ""on the shelf"" or in the centre of the restaurant, at other times see and be seen. There are celebs who can be seen often dining here as it has a very relaxed atmosphere with a smart formal restaurant. there is something for everybody on the menu even a special vegetarian menu. The restaurant is on the corner of Arlington Street next to the Ritz, nearest tube Green Park on the Victoria Line, walk down from Piccadilly or walk the length of Bond Street from Oxford Street.ENJOY!",Date of visit: April 2012,5,5,5,5,"A good meal, A special Occasion, Visiting London Book a Table well in advance",UID_CA75102C7ED78C3D6D16695ACED56130,"London, United Kingdom",HotelBloke
d731402,g186338,London,The Wolseley,Restaurant,"This establishment HAS to be one of the top restaurants on my list to date !!! The impeccable service and attention to detail surpassing most dining experiences. The vast space echoes the past in warm , cosy moments, the splendour and majesty of its interior fascinating in rich detail. Breakfast , lunch or that special dinner will never disappoint!!!",Date of visit: August 2016,-1,5,-1,-1,Definition of Quality ,UID_9F2CD26D35173DE5EFF8E5C1B38A3E4E,"London, United Kingdom",Christouch291
d731402,g186338,London,The Wolseley,Restaurant,"I return to this beautiful establishment when ever I can ! 10/10 EVERY time. Wonderful food, presented with exquisite passion. The food is of an excellent quality and cooked to perfection. Interesting diners pass through , catching the glimpse of a few famous patrons ! Treat yourself, you will not be disappointed. ",Date of visit: July 2018,-1,5,-1,-1,Dinner ,UID_9F2CD26D35173DE5EFF8E5C1B38A3E4E,"London, United Kingdom",Christouch291
d731402,g186338,London,The Wolseley,Restaurant,"The Wolseley deserves to be recognized as one of the best restaurants in the West End, the quality of food and service is at it's best! Congratulation to the management for being so consistent in the level of quality this restaurant offers",Date of visit: January 2015,-1,5,-1,-1,Still superb!,UID_A33FE81A1C1B8CEA593D3969EBE0698A,"London, United Kingdom",Andrew W
d731402,g186338,London,The Wolseley,Restaurant,"Popped in here for breakfast on a whim over Christmas period. Was absolutely buzzing at 11am. Almost didn't get a table (no booking). I was very hungry and thirsty as I had just done a few laps of Hyde Park. First disappointment was the fact that it took an way too long for the cappuccinos to arrive. They eventually turned up, when I prompted the waiter, after our food arrived. I went for the full English, which was perfectly acceptable, aside from the overly charred bacon (lots of it though) and the minute portion of black pudding (the highlight taste wise). My wife's French Toast though was totally decimated. I was slightly embarassed looking at this as I had been banging on about what an institution The W was. £48 for burnt food and 2 coffees is in no way acceptable. Anyway will probably stick to lunch or dinner next time after previous positive experiences. The service was excellent. Building stunning.",Date of visit: December 2011,2,2,3,1,Stunning building but overburnt breakfast,UID_4C4FCF980319C2FA40641E3AA6B1DA84,"Elstree, United Kingdom",nagasaki74
d731402,g186338,London,The Wolseley,Restaurant,"The variety of food makes the Wolseley a good option for coffee, lunch or supper. Great atmosphere as long as you do not want anything intimate !",Date of visit: January 2013,-1,5,-1,-1,Lots of options,UID_976B254B2B0D1EDFF88ACBFA7299AFAB,None,bes5
d731402,g186338,London,The Wolseley,Restaurant,It is a treat to come here. The building is beautiful and creates a luxurious feel. The service is professional but friendly. The menu is varied. Although you have a limited time at your table you do not feel rushed. The risotto is delicious but all the fish dishes good as i have been here several times. Perfect location if you are out shopping near Bond Street or visiting the Royal Academy.,Date of visit: July 2017,5,5,5,5,Stylish and great food,UID_976B254B2B0D1EDFF88ACBFA7299AFAB,None,bes5
d731402,g186338,London,The Wolseley,Restaurant,"Simple food done very well, good atmosphere at lunch and staff were attentive and happy to chat. Not snooty.",,-1,4,-1,-1,Good all round.,UID_FFC959C5C3232B151C12F34F98081F3A,"Davao del Sur Province, Philippines",Electroartist
d731402,g186338,London,The Wolseley,Restaurant,"A series of celebrities use this restaurant regularly, often at the same tablesFood, wine and service excellent",Date of visit: June 2012,5,5,5,5,Celebrity watching,UID_98FC608BEEF1C61FC208837707279879,"Tonbridge, United Kingdom",drwinbow
d731402,g186338,London,The Wolseley,Restaurant,"This is one of my favourite restaurants in London, not for the food , particularly, but for the service and ambience. The food was at it's usual standard, but the service this time definitely was not. I didn't recognise any of the staff, and they didn't seem to be particularly interested in looking after the customers. I hope this changes and reverts to how it always was.",Date of visit: August 2018,3,3,2,3,Service a let down this time,UID_3B5BD8933FD3D10B8CF986513F21319D,London,Diecysiete
d731402,g186338,London,The Wolseley,Restaurant,"Probably my favourite restaurant in London - not for the food, which is good, but nothing to write home about, but for the fantastic atmosphere and great service. There is always a buzz about this place that, no matter how you feel on arrival, it always makes you smile. The food is of a standard, with something for everyone - I kept it plain with avocado vinaigrette to start then fillet steak, both good - but desserts are excellent, and worth keeping some space for.",Date of visit: May 2014,3,4,4,4,"Great atmosphere, always good",UID_3B5BD8933FD3D10B8CF986513F21319D,London,Diecysiete
d731402,g186338,London,The Wolseley,Restaurant,"When someone asks where I want to go for lunch on a Saturday, I always say 'The Wolseley. I've been many times and never had a bad experience. The tables are a bit cramped, but the service is great and the food is always of the same standard. I like to have oysters, which are served in the classic fashion. Salads are good, as are british classics.",Date of visit: February 2012,3,4,5,3,Favourite casual London restaurant,UID_3B5BD8933FD3D10B8CF986513F21319D,London,Diecysiete
d731402,g186338,London,The Wolseley,Restaurant,"Popped in for Brunch, where I had Kedgeree and my Wife had Poached eggs on toast. All very nice and was a good filler before going on to our dinner later in the evening.",Date of visit: June 2018,3,4,3,3,A good brunch,UID_E1A20BED8F74264FA21F53BCA16002D8,"Ashford, United Kingdom",raffles7
d731402,g186338,London,The Wolseley,Restaurant,"My Wife had the afternoon tea, which was very good. I had a saltbeef sandwich, which was the worst sanwich I've ever had the misfortune to be served. How a sandwich can be messed up is hard to say, but they did. No butter in the sandwich! A couple next to us sent back their burger as it was a burnt offering and inedible. I should have done the same. The service and atmosphere was excellent, but next time I'll stick with cream tea as sandwichs are clearly not their forte. Neither are burgers from what I saw! Somewhat disappointed.",Date of visit: September 2012,2,3,5,3,"Great atmosphere, not so sure about the food.",UID_E1A20BED8F74264FA21F53BCA16002D8,"Ashford, United Kingdom",raffles7
